"Recipient Company","Parent Company","Award Date","Award Type","Grant Amount","Face Loan Amount","Contract Amount","Awarding Agency","Program Name","Award Details","Data Source for Award","Facility Name","Facility State","Facility City","Facility Street Address","Facility Zip Code","Facility Congressional District","Facility NAICS Code","PPP Lender","Jobs Reported at Time of Application","Notes","Ownership Structure","Stock Ticker Symbol","Parent Headquarters State","Parent Headquarters Country","Parent Sector","Parent Industry","Parent Total Workforce at end of 2019","Parent Latest Workforce Size","Parent Employment-related Penalties Since 2010","Parent Federal Corporate Income Tax Rate","Parent Total Federal, State, and Local Subsidies Since 2010","Parent Government-contracting-related Penalties Since 2010","Parent Environmental / Healthcare / Safety Penalties Since 2010","Parent Consumer Protection / Financial / Competition-related Penaties Since 2010","Parent Ratio of CEO Pay to that of Median Worker","CEO Pay","Median Worker Pay","Parent TARP Loans Received During Financial Crisis","Employment Issues","Tax/Subsidy Issues","Government Contracting Issues","Environment/Safety Issues","Consumer Protection Issues","CEO Compensation Issues","POGO Link","Just Capital Link","Follow The Money Link","Violation Tracker Link","Subsidy Tracker Link"
"RUST'S FLYING SERVICE, INC.","Rust's Flying Service Inc","20200409","loan","$0","$935,059","$0","Small Business Administration","Paycheck Protection Program ($150,000 and up)","","https://data.sba.gov/dataset/ppp-foia","","Alaska","ANCHORAGE","PO BOX 190867","99519","AK-","481211","First National Bank Alaska","14","","privately held","","Alaska","USA","airlines","passenger air carriers","0","0","$0","","$0","$0","$0","$0","","$0","$0","$0","no","no","no","no","no","no","","","","",""
"EVO TRANSPORTATION & ENERGY SERVICES, INC.","EVO Transportation & Energy Services, Inc.","20200413","loan","$0","$10,000,000","$0","Small Business Administration","Paycheck Protection Program ($150,000 and up)","","https://www.sec.gov/Archives/edgar/data/728447/000121390020010600/ea121198-8k_evotransport.htm","","Arizona","PHOENIX","2075 West Pinnacle Peak Rd.","85027","AZ-06","488510","BOKF, National Association","500","","publicly traded","EVOA","Arizona","USA","business services","transportation services","290","0","$0","","$0","$0","$0","$0","","$560,848","$0","$0","no","no","no","no","no","no","","","","",""
"EVOLVING SYSTEMS INC.","EVOLVING SYSTEMS INC","20200410","loan","$0","$318,900","$0","Small Business Administration","Paycheck Protection Program ($150,000 and up)","","https://www.sec.gov/Archives/edgar/data/1052054/000156276220000189/evol-20200331x10q.htm ","","Colorado","ENGLEWOOD","9800 PYRAMID CT","80112","CO-04","541511","East West Bank","12","","publicly traded","EVOL","Colorado","USA","business services","digital marketing services","261","0","$0","","$0","$0","$0","$0","","$400,000","$0","$0","no","no","no","no","no","no","","","","",""
"EYENOVIA INC","Eyenovia, Inc.","20200501","loan","$0","$463,353","$0","Small Business Administration","Paycheck Protection Program ($150,000 and up)","","https://www.sec.gov/Archives/edgar/data/1682639/000110465920058791/tm2018919d1_8k.htm","","New York","NEW YORK","295 MADISON AVE.","10017","NY-12","325412","Wells Fargo Bank, National Association","0","","publicly traded","EYEN","New York","USA","pharmaceuticals","biopharmaceuticals","29","0","$0","","$0","$0","$0","$0","","$1,247,138","$0","$0","no","no","no","no","no","no","","","","",""
"FAMOUS DAVE'S OF AMERICA, INC.","BBQ Holdings, Inc.","20200404","loan","$0","$7,225,200","$0","Small Business Administration","Paycheck Protection Program ($150,000 and up)","","https://www.sec.gov/Archives/edgar/data/1021270/000155837020004942/tmb-20200430x8k.htm","","Minnesota","HOPKINS","12701 WHITEWATER DR","55343","MN-03","722511","Choice Financial Group","500","","publicly traded","BBQ","Minnesota","USA","restaurants and foodservice","restaurants","1,677","0","$0","","$0","$0","$0","$0","","$1,276,524","$0","$0","no","no","no","no","no","no","","","","",""
"FEDERAL HOSE MANUFACTURING LLC","Crawford United Corporation","20200603","loan","$0","$253,071","$0","Small Business Administration","Paycheck Protection Program ($150,000 and up)","","https://www.sec.gov/Archives/edgar/data/47307/000143774920012811/crawa20200610_8k.htm","","Ohio","PAINESVILLE","25 FLORENCE AVE","44077","OH-14","339999","First Federal Savings & Loan Association of Lakewood","16","","publicly traded","CRAWA","Ohio","USA","industrial equipment","industrial equipment","271","0","$0","","$0","$0","$0","$0","","$323,415","$0","$0","no","no","no","no","no","no","","","","",""
"FITLIFE BRANDS, INC.","FitLife Brands, Inc.","20200427","loan","$0","$449,700","$0","Small Business Administration","Paycheck Protection Program ($150,000 and up)","","https://www.sec.gov/Archives/edgar/data/1374328/000141588920001101/form8k-05012020_010554.htm","","Nebraska","OMAHA","5214 S. 136TH ST","68137","NE-02","325411","OneWest Bank, A Division of","27","","publicly traded","FTLF","Nebraska","USA","household and personal care products","nutritional supplements","28","0","$0","","$0","$0","$0","$0","","$534,047","$0","$0","no","no","no","no","no","no","","","","",""
"FLOTEK INDUSTRIES INC","Flotek Industries","20200414","loan","$0","$4,788,100","$0","Small Business Administration","Paycheck Protection Program ($150,000 and up)","","https://www.sec.gov/Archives/edgar/data/928054/000092805420000074/a0415208-k.htm","","Texas","Houston","10603 W Sam Houston Pkwy N","77064","TX-02","213112","PNC Bank, National Association","0","","publicly traded","FTK","Texas","USA","oilfield services and supplies","chemicals for the oil and gas industry","174","0","$0","","$0","$0","$0","$0","","$1,410,412","$0","$0","no","no","no","no","no","no","","","","flotek-industries",""
"FORBES ENERGY SERVICES, LLC","Forbes Energy Services Ltd.","20200508","loan","$0","$10,000,000","$0","Small Business Administration","Paycheck Protection Program ($150,000 and up)","","https://www.sec.gov/Archives/edgar/data/1434842/000089534520000648/wd8k2_forbesenergy.htm ","","Texas","ALICE","3000 US HIGHWAY 281","78332","TX-34","213112","Texas Champion Bank","500","","publicly traded","FLSS","Texas","USA","oilfield services and supplies","oil and gas drilling services","786","0","$0","","$0","$0","$0","$0","","$1,233,553","$0","$0","no","no","no","no","no","no","","","","",""
"FREEZE TAG, INC.","Freeze Tag, Inc.","20200430","loan","$0","$174,420","$0","Small Business Administration","Paycheck Protection Program ($150,000 and up)","","https://www.sec.gov/Archives/edgar/data/1485074/000147793220002845/frzt_10q.htm ","","California","Tustin","18062 Irvine Blvd., Suite 103","92780","CA-45","511210","Cross River Bank","12","","publicly traded","FRZT","California","USA","entertainment","mobile social game operations","14","0","$0","","$0","$0","$0","$0","","$159,600","$0","$0","no","no","no","no","no","no","","","","",""
"FREIGHTCAR AMERICA, INC.","FreightCar America Inc.","20200407","loan","$0","$10,000,000","$0","Small Business Administration","Paycheck Protection Program ($150,000 and up)","","https://www.sec.gov/Archives/edgar/data/1320854/000117184320002866/f8k_042420.htm","","Illinois","CHICAGO","125 South Wacker Drive #1500","60606","IL-07","336510","BMO Harris Bank National Association","500","","publicly traded","RAIL","Illinois","USA","miscellaneous manufacturing","railcar manufacturing","496","0","$32,810,000","","$0","$0","$68,600","$0","","$2,160,958","$0","$0","yes","no","no","no","no","yes","","","","freightcar-america-inc","freightcar-america-inc"
"FRIEDMAN INDUSTRIES, INC","FRIEDMAN INDUSTRIES INC","20200410","loan","$0","$1,690,385","$0","Small Business Administration","Paycheck Protection Program ($150,000 and up)","","https://www.sec.gov/Archives/edgar/data/39092/000143774920014128/ex_191561.htm","","Texas","Longview","1121 Judson Road","75601","TX-01","423510","JPMorgan Chase Bank, National Association","103","","publicly traded","FRD","Texas","USA","metals","steel manufacturing","103","0","$0","","$0","$0","$0","$0","","$601,941","$0","$0","no","no","no","no","no","no","","","","",""
"FUEL TECH, INC.","FUEL TECH, INC.","20200408","loan","$0","$1,556,000","$0","Small Business Administration","Paycheck Protection Program ($150,000 and up)","","https://www.sec.gov/Archives/edgar/data/846913/000084691320000032/ftek-20200331x10q.htm ","","Illinois","WARRENVILLE","27601 Bella Vista Pkwy","60555","IL-14","541420","BMO Harris Bank National Association","86","","publicly traded","FTEK","Illinois","USA","industrial equipment","chemical and environmental equipment","82","0","$0","","$0","$0","$0","$0","","$445,110","$0","$0","no","no","no","no","no","no","","","","",""
"FUELCELL ENERGY, INC.","FuelCell Energy","20200410","loan","$0","$6,515,045","$0","Small Business Administration","Paycheck Protection Program ($150,000 and up)","","https://www.sec.gov/Archives/edgar/data/886128/000156459020018491/fcel-8k_20200420.htm","","Connecticut","DANBURY","3 GREAT PASTURE RD","06810","CT-05","334413","Liberty Bank","258","","publicly traded","FCEL","Connecticut","USA","miscellaneous energy products and systems","fuel cell power solutions","315","0","$0","","$236,429,512","$0","$10,500","$0","15.8 to 1","$1,393,187","$88,357","$0","no","yes","no","no","no","no","","","https://www.followthemoney.org/entity-details?eid=1056","fuelcell-energy","fuelcell-energy"
"SACRAMENTO EXECUTIVE HELICOPTERS","Sacramento Executive Helicopters Inc.","20200411","loan","$0","$275,000","$0","Small Business Administration","Paycheck Protection Program ($150,000 and up)","","https://data.sba.gov/dataset/ppp-foia","","California","ELK GROVE","10420 CORFU DR","95624","CA-07","481219","Farmers & Merchants Bank of Central California","0","","privately held","","California","USA","airlines","passenger air carriers","0","0","$0","","$0","$0","$0","$0","","$0","$0","$0","no","no","no","no","no","no","","","","",""
"SACRAMENTO INTERNATIONAL JET CENTER, INC.","SACRAMENTO INTERNATIONAL JET CENTER INC.","20200415","loan","$0","$552,847","$0","Small Business Administration","Paycheck Protection Program ($150,000 and up)","","https://data.sba.gov/dataset/ppp-foia","","California","SACRAMENTO","6133 Freeport Blvd","95822","CA-06","488119","U.S. Bank, National Association","75","","privately held","","California","USA","business services","aviation service providers","0","0","$0","","$0","$0","$0","$0","","$0","$0","$0","no","no","no","no","no","no","","","","",""
"GALAXY GAMING, INC.","Galaxy Gaming, Inc.","20200414","loan","$0","$835,300","$0","Small Business Administration","Paycheck Protection Program ($150,000 and up)","","https://www.sec.gov/Archives/edgar/data/13156/000114036120009389/form8k.htm","","Nevada","LAS VEGAS","6767 Spencer St","89119","NV-01","541511","Zions Bank, A Division of","40","","publicly traded","GLXZ","Nevada","USA","entertainment","gaming products and services","40","0","$0","","$0","$0","$0","$0","","$676,426","$0","$0","no","no","no","no","no","no","","","","",""
"GAUCHO GROUP HOLDINGS, INC","Gaucho Group Holdings, Inc.","20200430","loan","$0","$242,487","$0","Small Business Administration","Paycheck Protection Program ($150,000 and up)","","https://www.sec.gov/Archives/edgar/data/1559998/000149315220009179/form8-k.htm ","","New York","New York","135 Fifth Ave","10010","NY-12","523910","Santander Bank, National Association","11","","publicly traded","VINO","New York","USA","real estate","real estate investment","58","0","$0","","$0","$0","$0","$0","","$965,097","$0","$0","no","no","no","no","no","no","","","","",""
"GENERAL MOLY, INC.","General Moly, Inc.","20200415","loan","$0","$365,034","$0","Small Business Administration","Paycheck Protection Program ($150,000 and up)","","https://www.sec.gov/Archives/edgar/data/1275229/000110465920053087/tm2018009-1_8k.htm","","Colorado","LAKEWOOD","1726 COLE AVE #115","80401","CO-07","212299","U.S. Bank, National Association","12","","publicly traded","GMO","Colorado","USA","mining and minerals","mining properties","13","0","$0","","$0","$0","$0","$0","","$266,959","$0","$0","no","no","no","no","no","no","","","","",""
"SAFAS CORPORATION","SAFAS Corp.","20200504","loan","$0","$208,301","$0","Small Business Administration","Paycheck Protection Program ($150,000 and up)","","https://data.sba.gov/dataset/ppp-foia","","New Jersey","CLIFTON","2 ACKERMAN AVE","07011","NJ-09","325211","Bank of America, National Association","19","","privately held","","New Jersey","USA","chemicals","chemicals","0","0","$0","","$0","$0","$74,520","$0","","$0","$0","$0","no","no","no","no","no","no","","","","safas-corp",""
"GENERATION ALPHA INC","Generation Alpha, Inc.","20200501","loan","$0","$205,055","$0","Small Business Administration","Paycheck Protection Program ($150,000 and up)","","https://www.sec.gov/Archives/edgar/data/1398137/000149315220011634/form10-q.htm","","California","UPLAND","1689 W. ARROW RT","91786","CA-31","335121","Wells Fargo Bank, National Association","0","","publicly traded","GNAL","California","USA","miscellaneous manufacturing","horticulture equipment manufacturing","5","0","$0","","$0","$0","$0","$0","","$206,261","$0","$0","no","no","no","no","no","no","","","","",""
"GEVO, INC.","Gevo, Inc.","20200415","loan","$0","$522,800","$0","Small Business Administration","Paycheck Protection Program ($150,000 and up)","","https://www.sec.gov/Archives/edgar/data/1392380/000143774920010455/gevo20200331_10q.htm ","","Colorado","Englewood","345 Inverness Dr S","80112","CO-06","541714","Live Oak Banking Company","0","","publicly traded","GEVO","Colorado","USA","miscellaneous energy products and systems","bio-fuel generation","57","0","$0","","$0","$0","$0","$0","","$1,613,360","$0","$0","no","no","no","no","no","no","","","","",""
"GI DYNAMICS INC","GI DYNAMICS, INC.","20200430","loan","$0","$195,147","$0","Small Business Administration","Paycheck Protection Program ($150,000 and up)","","https://www.sec.gov/Archives/edgar/data/1245791/000121390020012174/ea121842_gidynamics8k.htm ","","Massachusetts","Boston","320 Congress Street","02210","MA-08","334510","TD Bank, National Association","12","","publicly traded","GIDYL","Massachusetts","USA","medical equipment and supplies","diabetes device development","15","0","$0","","$0","$0","$0","$0","","$1,924,589","$0","$0","no","no","no","no","no","no","","","","",""
"GIGA-TRONICS INCORPORATED","Giga-tronics Incorporated","20200415","loan","$0","$786,200","$0","Small Business Administration","Paycheck Protection Program ($150,000 and up)","","https://www.sec.gov/Archives/edgar/data/719274/000143774920008559/giga20200427_8k.htm","","California","DUBLIN","5990 GLEASON DR","94568","CA-15","334515","Western Alliance Bank","44","","publicly traded","GIGA","California","USA","aerospace and military contracting","military airborne applications","82","0","$0","","$0","$0","$0","$0","","$331,119","$0","$0","no","no","no","no","no","no","","","","",""
"SAI FLIGHT SUPPORT CO","SAI Flight Services Inc.","20200413","loan","$0","$299,200","$0","Small Business Administration","Paycheck Protection Program ($150,000 and up)","","https://data.sba.gov/dataset/ppp-foia","","South Carolina","GREER","2104 GSP Drive","29651","SC-04","488190","Regions Bank","38","","privately held","","South Carolina","USA","airlines","passenger air carriers","0","0","$0","","$0","$0","$0","$0","","$0","$0","$0","no","no","no","no","no","no","","","","",""
"GOLDEN GRAIN ENERGY, LLC","Golden Grain Energy LLC","20200413","loan","$0","$860,500","$0","Small Business Administration","Paycheck Protection Program ($150,000 and up)","","https://www.sec.gov/Archives/edgar/data/1206942/000120694220000020/a10-qfqe4x30x2020.htm","","Iowa","MASON CITY","1822 43rd St SW","50401","IA-04","237130","CUSB Bank","55","","publicly traded","","Iowa","USA","miscellaneous energy products and systems","ethanol","55","0","$0","","$0","$0","$0","$0","2.95 to 1","$168,231","$56,980","$0","no","no","no","no","no","no","","","","",""
"GOOD TIMES RESTAURANTS INC","Good Times Restaurants Inc.","20200405","loan","$0","$540,000","$0","Small Business Administration","Paycheck Protection Program ($150,000 and up)","","https://www.sec.gov/Archives/edgar/data/825324/000121465920004365/r572008k.htm ","","Colorado","LAKEWOOD","141 UNION BLVD","80228","CO-07","722511","Cadence Bank, National Association","500","","publicly traded","GTIM","Colorado","USA","restaurants and foodservice","restaurants","2,535","0","$0","","$0","$0","$0","$0","","$357,859","$0","$0","no","no","no","no","no","no","","","","",""
